GR,Vp,RES,RHOB
88.17838,1565.547,1.09394,1.920569
88.9871,1562.954,1.130521,1.914353
84.75925,1560.548,1.101088,1.877085
68.65898,1558.692,1.113677,1.889686
87.93725,1557.454,1.109389,1.868559
85.50096,1557.298,1.050101,1.864484
89.24148,1558.776,1.059573,1.838299
90.69299,1562.988,1.022063,1.858217
86.59795,1568.318,1.000007,1.86729
86.80808,1573.953,1.12033,1.885232
94.52754,1582.241,1.095441,1.869796
98.92057,1589.126,1.171164,1.84971
90.22022,1591.821,1.139183,1.83987
97.35766,1594.278,1.1794,1.877008
96.54671,1595.164,1.355436,1.907756
97.65238,1593.436,1.219097,1.924872
89.81664,1591.965,1.174626,1.895061
99.31699,1591.674,1.176215,1.900053
102.0037,1592.597,1.168543,1.862687
94.8721,1594.303,1.178834,1.86648
100.2098,1594.556,1.21548,1.875615
95.80371,1594.972,1.319894,1.93407
95.34969,1599.383,1.238012,1.983465
95.54951,1603.235,1.251353,1.966245
93.23072,1601.96,1.339714,1.917414
92.9937,1597.947,1.376778,1.881639
98.06606,1594.059,1.382465,1.89582
96.35196,1591.729,1.280018,1.932308
95.36517,1591.386,1.269511,1.936174
99.09991,1592.022,1.215682,1.921103
97.89961,1593.145,1.346755,1.927674
96.19625,1593.028,1.349646,1.930387
104.8225,1589.743,1.23976,1.937299
105.5954,1586.762,1.338421,1.939306
104.1836,1586.262,1.301631,1.939033
99.06635,1587.059,1.295197,1.935009
100.8765,1588.521,1.299586,1.920882
98.33289,1589.232,1.285416,1.909632
94.34055,1588.985,1.287736,1.908851
94.46366,1589.695,1.437976,1.919705
96.11369,1592.316,1.251253,1.915505
104.3274,1593.797,1.23108,1.907398
98.14358,1593.122,1.371149,1.887911
102.8064,1591.893,1.287372,1.901701
97.16463,1588.778,1.333752,1.920723
97.38802,1585.695,1.500795,1.938262
97.50251,1585.517,1.662091,1.93053
93.27762,1587.573,1.469617,1.913599
102.3803,1590.296,1.38607,1.903181
103.3057,1592.138,1.483898,1.908756
98.22546,1593.068,1.647894,1.930726
95.24374,1594.057,1.494214,1.952601
95.7176,1595.341,1.477154,1.964413
94.66272,1595.686,2.181333,1.97681
94.91572,1594.436,1.846529,1.975994
95.17715,1593.321,1.809052,1.983429
94.62457,1594.249,2.016706,1.956456
96.77032,1597.072,1.996601,1.956635
94.47291,1599.96,2.030913,1.973814
95.38727,1602.409,2.569033,2.006099
99.72532,1603.563,3.047454,1.98892
97.23405,1602.426,3.493421,1.952002
97.43515,1601.122,3.396417,1.934916
102.1928,1600.528,2.287695,1.966298
96.39824,1601.093,2.065796,2.008738
93.64603,1604.546,1.761999,1.997664
93.79977,1606.997,1.714614,2.006428
96.99077,1602.531,1.432293,1.97813
92.76613,1594.437,1.535065,1.953597
90.82402,1586.892,1.504095,1.889991
83.47034,1579.091,1.342108,1.852804
81.46883,1573.135,1.275053,1.875736
85.77412,1571.143,1.403915,1.882508
91.60396,1570.915,1.313504,1.880209
88.71299,1570.883,1.155168,1.874049
88.6657,1571.854,1.210337,1.881338
88.7389,1573.066,1.620332,1.891393
88.21722,1572.688,1.147089,1.87906
92.32809,1573.251,1.156265,1.869531
93.92017,1575.63,1.43908,1.84965
94.16695,1572.506,1.336192,1.84446
92.79576,1563.768,1.326107,1.838549
96.07024,1558.177,1.173672,1.837745
95.87345,1558.905,1.241198,1.836608
100.4228,1563.96,1.155901,1.854964
99.20367,1571.627,1.46802,1.909846
92.81492,1581.003,1.366173,1.974552
87.52579,1589.582,1.232416,1.960952
97.80785,1596.921,1.161849,1.920037
98.7453,1602.628,1.237547,1.870285
94.91622,1602.182,1.380766,1.872866
96.28355,1594.357,1.475549,1.880282
87.9421,1583.723,1.449736,1.860572
90.18672,1577.205,1.54523,1.849852
88.10842,1576.833,1.490392,1.827468
98.76303,1580.912,1.458463,1.858011
94.07864,1586.551,1.780234,1.884876
92.23381,1589.788,1.979532,1.900881
94.88303,1590.19,2.09572,1.880558
94.67499,1586.058,1.825231,1.879616
87.82027,1580.097,1.786008,1.892565
93.90363,1579.559,1.65083,1.917787
99.12756,1583.427,1.844823,1.935236
99.85242,1589.577,2.034233,1.95239
100.6818,1596.106,1.875792,1.935136
105.4105,1598.381,2.310038,1.876068
101.3857,1597.929,2.463997,1.839988
96.54578,1598.121,2.137996,1.850153
97.27744,1598.556,2.041535,1.888977
104.3874,1597.49,1.965848,1.896978
100.7444,1593.906,2.185816,1.892285
103.8162,1590.27,2.041572,1.886854
102.1884,1589.57,2.542278,1.893744
101.7336,1590.842,2.56,1.909788
100.7057,1592.039,2.508441,1.920738
106.3497,1592.843,2.514314,1.917153
92.50935,1592.7,2.496174,1.912091
93.29632,1592.859,2.477809,1.896541
102.1806,1598.994,2.413857,1.878549
99.14172,1608.229,2.468753,1.852129
94.71999,1610.622,2.11094,1.851642
96.12576,1608.88,2.32422,1.869388
95.32159,1609.52,2.769,1.886732
93.27551,1610.8,2.633683,1.89689
91.41505,1608.623,2.330734,1.892569
97.64532,1602.843,2.262188,1.864944
91.56828,1597.363,2.14318,1.854636
98.83496,1592.819,2.113706,1.863612
91.51201,1592.949,2.140031,1.886437
94.25243,1602.518,2.212507,1.895146
96.99593,1611.333,1.882046,1.905571
95.77773,1608.424,2.123901,1.893586
92.18389,1600.104,2.278855,1.877152
83.3437,1596.81,2.195313,1.865827
101.9722,1598.437,2.0669,1.881978
95.80325,1601.815,2.134289,1.895917
92.76867,1605.913,1.891939,1.890242
94.54592,1608.746,1.74967,1.878678
94.98185,1610.124,1.603128,1.878088
94.00711,1611.988,1.451769,1.895501
97.26122,1616.254,1.582866,1.920594
94.01022,1623.086,1.565783,1.924594
92.76295,1629.79,1.800977,1.906624
94.73772,1636.527,1.845545,1.884068
97.374,1642.601,1.509153,1.883989
100.2097,1640.171,1.482442,1.894617
89.40344,1630.618,1.400321,1.915809
90.37296,1623.294,1.433985,1.923805
87.99088,1620.341,1.401792,1.907505
95.34421,1619.62,1.417662,1.888029
95.15299,1618.441,1.396219,1.888404
86.34223,1614.078,1.396242,1.908002
85.99142,1608.847,1.441556,1.912463
92.56304,1609.763,1.37778,1.905033
94.78949,1620.148,1.47834,1.901724
88.98768,1627.475,1.353684,1.914564
89.47704,1621.044,1.339196,1.931704
95.10256,1613.902,1.300412,1.937647
89.28607,1613.172,1.341775,1.928487
92.53172,1614.017,1.335037,1.928336
92.97939,1613.183,1.297671,1.940921
88.14204,1609.414,1.303428,1.93736
94.15218,1607.081,1.244658,1.915229
90.55425,1609.818,1.272331,1.908608
95.46499,1616.484,1.400069,1.930422
95.20476,1620.956,1.387517,1.934881
102.4923,1622.233,1.317033,1.92135
95.86788,1624.665,1.303563,1.899402
92.92892,1625.329,1.414838,1.899349
93.25235,1623.472,1.375055,1.8989
95.86205,1622.577,1.330669,1.904572
88.61681,1622.551,1.334733,1.914817
87.8105,1620.558,1.371118,1.913494
97.26058,1613.914,1.356253,1.905651
94.76176,1607.292,1.44665,1.900928
97.11759,1610.532,1.447066,1.895796
95.98019,1625.493,1.410822,1.895008
96.10756,1640.453,1.465376,1.893656
94.07421,1641.88,1.433985,1.892967
94.05145,1632.443,1.411034,1.894464
93.6385,1620.638,1.402226,1.900523
90.40961,1611.682,1.387776,1.918786
94.79699,1612.194,1.512308,1.932869
96.0442,1618.127,1.513108,1.929336
90.10815,1619.026,1.564482,1.918974
94.88523,1617.09,1.478613,1.915542
86.76125,1619.801,1.461363,1.916419
94.85123,1625.006,1.48484,1.928139
91.21778,1628.877,1.441123,1.926342
89.38557,1632.891,1.397345,1.93368
91.49174,1636.377,1.363074,1.927112
89.74847,1637.214,1.363317,1.933592
92.76216,1636.521,1.364271,1.931526
97.04825,1636.325,1.32786,1.930135
93.38824,1636.524,1.301125,1.9176
93.74097,1637.482,1.301198,1.908111
90.44147,1640.328,1.357035,1.911745
95.49029,1644.099,1.352747,1.921859
90.8357,1647.251,1.37581,1.931853
88.5425,1649.979,1.352555,1.916808
77.58641,1653.322,1.382244,1.909137
84.27608,1657.337,1.400445,1.900972
90.21414,1661.467,1.411244,1.91303
86.58356,1665.675,1.620176,1.922471
92.45154,1667.29,1.524715,1.929652
94.02924,1664.191,1.481129,1.927145
88.83209,1661.091,1.481585,1.936228
89.33489,1663.331,1.565543,1.93451
91.97907,1668.519,1.513007,1.929315
88.47359,1671.714,1.595066,1.926189
83.98161,1674.505,1.659545,1.918595
90.66005,1677.936,1.822612,1.915349
94.45486,1678.502,1.653552,1.904918
92.73461,1674.915,1.762283,1.915313
91.16947,1669.311,1.758468,1.923943
83.8011,1663.323,1.855503,1.941849
92.47266,1657.645,1.706863,1.950409
91.73033,1655.69,1.510836,1.940976
94.84859,1659.219,1.468274,1.908736
97.97376,1663.879,1.39908,1.886991
95.25739,1668.658,2.424141,1.899205
87.84613,1676.317,1.747546,1.924379
87.99003,1682.253,1.672087,1.929827
89.40584,1682.806,1.748774,1.924319
90.132,1682.727,1.733358,1.910746
89.34383,1684.802,1.678182,1.907371
94.84499,1687.083,1.56007,1.908963
94.47379,1687.742,1.72236,1.911656
92.40697,1686.15,1.632689,1.920311
97.3026,1682.232,1.48591,1.931373
89.36015,1677.4,1.472074,1.93774
90.26453,1674.619,1.547566,1.927586
89.06089,1674.77,1.427962,1.909701
93.09235,1675.259,1.494106,1.899591
86.93723,1672.372,1.486891,1.91287
92.56513,1666.256,1.376192,1.924004
87.38719,1661.369,1.422602,1.925275
87.03419,1659.604,1.36916,1.923276
87.49008,1660.043,1.512046,1.924052
93.70988,1662.858,1.408956,1.932865
96.36989,1668.028,1.572937,1.93179
97.08286,1674.373,1.534331,1.933131
92.24075,1681.222,1.643196,1.937298
96.44261,1687.085,1.642125,1.941715
92.64458,1689.73,1.598632,1.944347
95.69784,1688.714,1.719865,1.954436
95.50142,1685.457,1.54049,1.964777
98.17036,1681.676,1.591338,1.959769
92.9755,1677.507,1.482576,1.943002
95.90138,1671.429,1.391792,1.937201
91.87437,1663.597,1.316855,1.942574
89.66632,1658.599,1.466407,1.909776
88.2619,1659.068,1.372836,1.885122
92.15866,1662.507,1.329862,1.878158
90.20001,1666.973,1.530077,1.912554
94.01847,1671.032,1.528812,1.926344
88.59105,1672.972,1.571507,1.923172
94.18872,1671.356,1.41064,1.947404
84.27954,1665.458,1.316945,1.970974
89.29391,1657.58,1.339485,1.97282
86.93134,1651.27,1.363589,1.942443
86.61417,1646.927,1.283893,1.917507
82.21423,1642.981,1.309696,1.912909
82.02015,1639.881,1.3297,1.899953
90.28086,1639.645,1.272662,1.888222
92.73368,1643.252,1.417174,1.880129
93.03204,1648.909,1.382455,1.892665
87.87083,1651.93,1.404921,1.906642
91.55702,1649.203,1.436757,1.923334
95.7599,1646.023,1.35523,1.919416
88.90427,1649.23,1.359685,1.908899
93.19178,1656.824,1.416491,1.897836
91.25645,1663.145,1.505496,1.899368
88.25336,1665.566,1.619124,1.912266
89.26855,1664.636,1.401924,1.918868
89.6384,1662.506,1.508892,1.918224
93.63331,1661.022,1.492297,1.906599
88.61634,1661.28,1.458906,1.910365
82.76295,1664.002,1.400874,1.915559
97.18312,1667.884,1.476289,1.916448
97.61366,1670.817,1.593619,1.908482
89.83206,1672.928,1.527581,1.916964
91.3383,1673.965,1.434293,1.929721
92.37919,1672.973,1.64656,1.945315
88.34235,1670.037,1.897796,1.951186
93.31338,1665.763,1.633212,1.959147
91.05876,1661.972,1.607041,1.95901
93.73859,1661.696,1.578902,1.940422
95.26951,1663.868,1.471372,1.935132
88.3399,1660.039,1.516146,1.935265
85.68106,1645.732,1.529418,1.947459
87.93899,1633.412,1.500752,1.943528
89.40634,1638.495,1.516135,1.928934
88.35936,1653.493,1.512779,1.923055
89.71587,1661.214,1.518878,1.921694
93.14951,1661.552,1.641509,1.924728
87.28872,1659.667,1.626534,1.926333
87.71892,1655.878,1.64233,1.928636
94.78712,1652.65,1.564654,1.928383
92.37419,1657.685,1.432894,1.921498
88.39909,1676.038,1.48209,1.908033
89.12565,1701.89,1.42539,1.900746
93.20603,1721.071,1.513126,1.900534
90.59318,1724.339,2.806148,1.907927
88.4325,1720.801,1.753092,1.922789
93.80232,1715.709,1.686332,1.943047
87.99651,1697.348,1.947855,1.946756
90.86324,1672.711,1.692949,1.945952
91.89118,1662.171,1.570598,1.946252
92.42762,1666.023,1.587941,1.968579
87.8949,1673.601,1.516987,1.980875
93.89946,1675.311,1.533378,1.976549
89.29557,1669.367,1.5563,1.97778
87.03753,1662.018,1.450584,1.970516
89.29308,1656.533,1.408526,1.964957
87.41277,1651.85,1.446887,1.946879
92.88142,1644.545,1.425315,1.934343
87.20855,1632.437,1.281388,1.921305
84.75923,1620.682,1.437094,1.908523
88.30407,1618.381,1.399908,1.892364
90.92493,1625.639,1.385112,1.885503
88.23332,1633.564,1.360413,1.880709
90.73275,1637.058,1.367141,1.8857
88.7907,1638.752,1.353428,1.891922
74.01272,1641.295,1.349003,1.900336
94.41717,1644.338,1.333336,1.906286
84.18413,1646.18,1.338468,1.910674
82.95116,1645.984,1.401398,1.910454
88.86855,1646.75,1.337924,1.908459
94.23611,1648.273,1.37931,1.907931
88.19627,1647.143,1.279836,1.909748
93.05422,1644.597,1.256546,1.910922
90.20061,1642.436,1.298312,1.909966
97.17112,1641.32,1.326444,1.907871
90.06558,1641.913,1.321057,1.913813
92.50385,1643.443,1.326035,1.914265
91.8071,1644.711,1.329573,1.915431
92.73598,1644.941,1.371398,1.916155
89.25357,1644.404,1.330236,1.911246
90.136,1645.082,1.360092,1.908957
85.49796,1648.27,1.313226,1.909623
86.33594,1653.346,1.338726,1.91555
82.7618,1658.55,1.332323,1.916517
86.57683,1662.059,1.341311,1.914236
90.30502,1664.447,1.391657,1.915042
85.12673,1667.8,1.378868,1.925068
87.03995,1671.843,1.383223,1.92907
78.99002,1673.189,1.398287,1.934379
85.80115,1666.934,1.395861,1.944097
85.58551,1653.344,1.387814,1.961099
89.31649,1639.428,1.342427,1.98284
89.89369,1629.482,1.3462,1.974038
86.66653,1623.828,1.362359,1.954304
87.01588,1620.993,1.433974,1.947659
84.43964,1622.196,1.443773,1.951195
81.39443,1640.608,1.376373,1.963684
86.26451,1661.588,1.291192,1.944792
91.8536,1650.776,1.30398,1.893723
88.48379,1630.158,1.617262,1.879371
92.18993,1624.887,1.514475,1.883479
89.67198,1624.424,0.98363,1.944652
89.00938,1624.649,1.402608,1.86388
88.64947,1626.343,1.462117,1.79273
87.2645,1626.307,1.310431,1.775288
93.0085,1624.029,1.15633,1.864311
92.26101,1620.708,1.176734,1.887255
86.81793,1616.427,1.283518,1.827317
87.99863,1608.002,1.352736,1.793161
87.09563,1593.278,1.339948,1.816632
83.29977,1578.345,0.895873,1.830677
80.30045,1568.924,1.193891,1.787342
86.47368,1563.557,1.109278,1.723225
84.24984,1559.006,1.263841,1.68347
82.19855,1554.235,0.954505,1.663091
86.37369,1550.089,1.2402,1.65803
88.18377,1549.926,0.884257,1.625184
87.75845,1555.003,0.98646,1.54943
86.79432,1560.487,1.007088,1.461025
83.09796,1565.79,0.963977,1.410448
88.64509,1573.238,1.35239,1.450667
87.0808,1582.713,0.697438,1.493987
86.2431,1595.3,0.908203,1.496197
89.71333,1608.414,1.227143,1.460342
79.61311,1610.582,1.146025,1.510659
80.34966,1597.894,1.135236,1.599051
79.58603,1589.116,1.224419,1.744878
80.48824,1591.277,1.251173,1.79471
71.87864,1591.033,1.437251,1.788087
79.2686,1587.406,0.772396,1.661196
84.25642,1588.989,0.841543,1.646048
83.58547,1594.007,1.556298,1.714678
89.96991,1594.193,1.121848,1.813665
89.6953,1589.033,0.911469,1.80388
83.94614,1584.521,1.506863,1.711015
85.10293,1585.967,0.851463,1.717961
87.60256,1585.808,1.561077,1.742448
86.50883,1586.945,1.245603,1.775249
82.39645,1595.333,0.965572,1.724688
84.1052,1596.239,0.778171,1.662651
93.83278,1593.673,1.498215,1.703138
92.13783,1595.998,1.115214,1.723859
88.71595,1600.166,0.805253,1.645249
87.23206,1602.704,1.242985,1.587709
85.94344,1606.142,1.377049,1.628435
84.3131,1613.128,1.378284,1.753051
82.08765,1611.497,0.781964,1.730643
85.90447,1606.397,0.718673,1.652106
84.6404,1604.678,1.027654,1.635738
85.63403,1599.777,1.437565,1.699446
86.72589,1596.333,1.148354,1.789221
80.11336,1599.95,1.272267,1.787061
73.51067,1605.183,1.308948,1.824559
74.73637,1590.238,1.296523,1.815957
81.59912,1568.088,1.092223,1.806931
81.48421,1571.833,0.969441,1.69036
70.27789,1587.081,1.295755,1.668948
80.73775,1598.246,1.082958,1.657819
79.63213,1608.934,1.298791,1.714604
81.30219,1609.003,1.489774,1.73464
81.37043,1598.563,1.332997,1.793318
77.20165,1590.478,0.905674,1.791411
75.69855,1584.745,0.885728,1.697815
78.94135,1582.354,1.073315,1.583582
80.57698,1584.37,1.185076,1.527708
84.51228,1583.832,1.366086,1.592579
84.35038,1574.117,0.92572,1.650627
80.18172,1563.024,1.098716,1.670105
84.09238,1569.285,0.935381,1.606256
82.8337,1586.161,0.866442,1.568004
86.36602,1593.955,1.165273,1.515349
85.69273,1586.958,1.371067,1.52979
84.07255,1572.075,1.393746,1.568271
85.24339,1571.378,1.03804,1.706164
75.64687,1590.929,0.827359,1.811906
73.27319,1610.378,1.389228,1.803475
81.34554,1621.572,1.378929,1.688668
90.34554,1624.971,1.186162,1.656602
83.792,1613.218,1.274237,1.73759
79.47927,1597.336,1.207802,1.855487
91.47642,1595.269,0.766463,1.87961
87.0962,1601.461,1.253588,1.862896
88.20536,1596.121,1.422532,1.823435
81.9889,1575.31,1.155264,1.786856
84.59577,1560.013,0.835067,1.777681
86.26211,1563.074,1.054208,1.81112
84.18361,1574.804,1.367461,1.764291
83.76124,1583.059,1.0862,1.692133
86.41755,1585.616,1.291695,1.669363
79.73783,1588.943,1.282546,1.725828
79.87308,1593.596,1.102927,1.809684
90.46283,1591.43,1.173964,1.84236
83.71326,1587.674,1.053231,1.845125
83.02389,1587.491,1.189361,1.797973
84.28709,1580.19,1.18433,1.761097
84.07347,1567.642,1.235951,1.767733
79.32456,1563.382,1.04058,1.756786
82.73759,1568.261,0.777162,1.702504
87.19376,1575.183,0.931604,1.598294
92.78365,1580.875,1.235292,1.521285
84.32014,1584.676,1.422119,1.47378
88.1907,1583.303,1.269255,1.529856
90.70366,1573.52,0.987607,1.670102
85.60087,1562.971,1.071552,1.796406
78.21748,1557.723,1.543762,1.754599
86.02155,1552.944,1.04328,1.670373
91.69294,1551.001,0.957639,1.63976
91.30206,1556.171,0.930082,1.614968
89.78182,1565.113,1.212362,1.590764
84.8859,1572.308,1.291876,1.551644
85.89223,1573.323,1.388035,1.609557
85.61843,1567.465,1.082879,1.67852
92.13794,1558.142,0.720406,1.768558
93.69192,1550.715,1.382084,1.787704
95.78102,1551.615,1.105243,1.745095
90.69524,1565.051,1.12883,1.716497
91.22077,1578.922,1.330099,1.719592
87.47932,1579.435,0.988295,1.784055
90.14228,1577.263,1.301908,1.734808
85.36243,1583.059,1.095553,1.727498
86.68977,1590.603,1.283532,1.75857
88.75832,1594.563,1.467185,1.856671
94.12971,1597.06,0.838302,1.794185
90.92533,1604.434,1.256979,1.780016
90.15543,1616.2,1.263991,1.805812
87.25751,1622.921,1.423692,1.940368
82.47079,1623.004,1.353509,1.920236
82.25898,1620.005,1.265079,1.855014
80.00357,1612.932,0.955866,1.804253
83.72874,1605.23,1.34938,1.808808
81.0098,1604.291,1.276272,1.874218
77.26546,1607.105,1.352895,1.968683
84.64841,1608.486,1.300328,1.987738
83.52541,1608.145,1.29993,1.958557
84.20833,1607.04,1.297926,1.882893
79.87163,1607.247,1.283037,1.826556
84.77473,1606.78,1.080157,1.8248
82.2625,1602.013,1.431171,1.812211
85.388,1593.955,1.189408,1.810623
91.74177,1587.546,1.430979,1.72349
87.66776,1586.493,0.733729,1.630145
87.00365,1586.671,0.776662,1.549175
89.48648,1579.382,1.127159,1.515712
88.48286,1566.644,1.063411,1.542349
87.41604,1558.693,0.895906,1.599737
91.03308,1563.514,1.298626,1.610618
87.20796,1574.701,1.342406,1.61694
91.46624,1577.692,1.072411,1.620989
91.5376,1574.309,1.413587,1.692843
86.05428,1572.513,1.073121,1.782273
86.54613,1574.391,1.33738,1.815015
90.95389,1579.2,1.205512,1.831426
86.93164,1584.321,1.335304,1.805805
89.55161,1588.234,1.157316,1.785579
88.68916,1590.415,1.33002,1.805807
87.13674,1590.598,1.159096,1.824428
87.0743,1589.801,1.186439,1.850097
73.21021,1589.621,1.36179,1.80011
79.74361,1588.385,1.360882,1.772882
83.05222,1585.516,0.979423,1.788224
85.28686,1586.276,1.201094,1.846879
82.80489,1588.926,1.344814,1.855458
86.16305,1589.569,1.40398,1.786789
86.96041,1592.156,0.839317,1.771612
90.18608,1593.199,1.220914,1.792506
92.54836,1587.895,1.047996,1.847936
82.57569,1586.105,1.492362,1.855499
80.77719,1594.458,1.108366,1.837455
86.63422,1601.289,1.259169,1.830111
85.44023,1598.506,1.3569,1.792909
88.01823,1592.329,1.384793,1.80071
83.16297,1588.935,1.121991,1.832807
84.58656,1588.574,1.303334,1.902728
81.69579,1588.505,1.341055,1.925512
